Item_Visibility,Outlet_Age,Item_Age,MRP_x_Visibility,Item_Fat_Content,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Weight,Visibility_Ratio,New_Item_type,Item_MRP,Item_Outlet_Sales
0.156307983,15,1985.0,30.689915782975802,Low Fat,Small,Tier 3,Grocery Store,6.615,1.4303961834696162,FOOD,196.3426,790.9704
0.195688803,15,1972.0,15.139855621701,Low Fat,Small,Tier 3,Grocery Store,15.6,1.39049175933163,FOOD,77.367,153.134
0.13747519,11,1990.0,21.811511199982,Low Fat,Small,Tier 2,Supermarket Type1,18.85,1.0003334192722666,Drinks,158.6578,3369.6138
0.11336046660000001,9,1980.0,22.359807906610325,Low Fat,Small,Tier 2,Supermarket Type1,7.235,1.0000000000000002,FOOD,197.2452,2348.9424
0.07962861,16,2010.0,5.055031197186,Low Fat,Small,Tier 1,Supermarket Type1,7.825,0.8082214619459999,FOOD,63.4826,2002.0606
0.03100078,28,1995.0,5.487305464212,Low Fat,Medium,Tier 3,Supermarket Type3,7.285,0.9251308240506223,Non-Consumable,177.0054,2101.2648
0.016202582,9,1963.0,3.0502267959591998,Regular,Small,Tier 2,Supermarket Type1,19.7,1.0008129176698595,FOOD,188.2556,3379.6008
0.024190156,9,2011.0,0.8342555860344001,Low Fat,Small,Tier 2,Supermarket Type1,12.6,0.9974318151875086,FOOD,34.4874,494.0236
0.085308611,11,1979.0,19.6437408674148,Regular,Small,Tier 2,Supermarket Type1,10.65,0.999841096397819,FOOD,230.2668,5759.17
0.008564925,9,1998.0,0.6269850567149999,Regular,Small,Tier 2,Supermarket Type1,16.75,0.8877838626948606,FOOD,73.2038,1404.1722
0.097457483,4,1974.0,5.398462355819,Low Fat,Medium,Tier 3,Supermarket Type2,13.8,0.8841021047932225,Drinks,55.393,1018.674
0.029619203,26,1999.0,1.2916519759458,Low Fat,High,Tier 3,Supermarket Type1,9.6,0.8805432147693889,Non-Consumable,43.6086,624.5204
0.0139376618,16,1994.0,2.6377443086354,Low Fat,Small,Tier 1,Supermarket Type1,13.1,1.0,Non-Consumable,189.253,1518.024
0.150872868,11,1988.0,7.1769016324656,Low Fat,Small,Tier 2,Supermarket Type1,14.6,0.9987041502284356,Drinks,47.5692,1379.5376
0.09031453,4,2003.0,11.791699854578,Regular,Medium,Tier 3,Supermarket Type2,6.67,0.8837570438170989,FOOD,130.5626,1180.4634
0.018930352,16,2005.0,1.1254775756672002,Regular,Small,Tier 1,Supermarket Type1,15.7,0.8306319221213089,FOOD,59.4536,857.5504
0.111209003,26,1970.0,11.9873518841736,Low Fat,High,Tier 3,Supermarket Type1,17.75,0.9019579707963512,Non-Consumable,107.7912,982.7208
0.121153331,26,1956.0,11.797329836791201,Regular,High,Tier 3,Supermarket Type1,20.2,0.9974164349162741,FOOD,97.3752,958.752
0.163160327,6,1979.0,17.5335676921394,Low Fat,Small,Tier 2,Supermarket Type1,10.85,0.9506226547698279,FOOD,107.4622,1693.7952
0.148163564,14,1994.0,34.4867882183424,Low Fat,Medium,Tier 1,Supermarket Type1,20.25,1.0011930236148021,Non-Consumable,232.7616,1874.8928
0.028281197,28,1980.0,2.5513768748762002,Low Fat,Medium,Tier 3,Supermarket Type3,16.5,0.99475761009596,FOOD,90.2146,3648.584
0.150853308,16,1986.0,23.537852841871196,Regular,Small,Tier 1,Supermarket Type1,5.86,0.9227067493301339,FOOD,156.0314,2016.7082
0.011437302,6,2009.0,1.0573648451376,Regular,Small,Tier 2,Supermarket Type1,6.115,0.8449827316708944,FOOD,92.4488,1358.232
0.018024769,16,1974.0,1.8835703357309999,Regular,Small,Tier 1,Supermarket Type1,19.7,0.9988801961543219,FOOD,104.499,1031.99
0.090448534,9,1994.0,17.596563302925198,Low Fat,Small,Tier 2,Supermarket Type1,9.8,0.8981849765725828,Non-Consumable,194.5478,774.9912
0.08175276,16,1993.0,7.279985174687999,Regular,Small,Tier 1,Supermarket Type1,12.5,0.9979138482197694,FOOD,89.0488,1267.6832
0.109667698,15,1974.0,18.2137867521568,Regular,Small,Tier 3,Grocery Store,19.35,1.474860043777487,FOOD,166.0816,671.1264
0.075735621,16,1972.0,2.6169080595372,Low Fat,Small,Tier 1,Supermarket Type1,16.75,0.9116954515692635,Non-Consumable,34.5532,323.5788
0.091917786,16,1999.0,16.7989681035888,Low Fat,Small,Tier 1,Supermarket Type1,19.1,0.8078594477145442,Non-Consumable,182.7608,1837.608
0.130127365,15,2006.0,12.519475710231,Low Fat,Small,Tier 3,Grocery Store,21.35,1.2343855379599855,FOOD,96.2094,190.4188
0.082483516,26,1964.0,14.7810625639032,Low Fat,High,Tier 3,Supermarket Type1,19.5,0.9128191179357651,FOOD,179.2002,2865.6032
0.075507758,16,1990.0,11.057688315655199,Regular,Small,Tier 1,Supermarket Type1,6.575,1.0003803218601646,FOOD,146.4444,1596.5884
0.124126756,6,1980.0,11.041248723658402,Regular,Small,Tier 2,Supermarket Type1,6.67,0.907815271448593,FOOD,88.9514,2125.2336
0.009425158,14,1977.0,0.7053599744039999,Low Fat,Medium,Tier 1,Supermarket Type1,12.3,0.8895766348457356,FOOD,74.838,1537.998
0.024999711,11,1993.0,2.445996723951,Regular,Small,Tier 2,Supermarket Type1,16.1,1.0007000818590135,FOOD,97.841,1255.033
0.058545606,28,1998.0,9.1232437468284,Regular,Small,Tier 1,Grocery Store,9.3,1.580396179160925,FOOD,155.8314,310.2628
0.020676141,6,1963.0,1.6677747501137998,Low Fat,Small,Tier 2,Supermarket Type1,17.35,0.8938289520647505,Non-Consumable,80.6618,1208.427
0.02346559,15,1973.0,0.8264346142100001,Low Fat,Small,Tier 3,Grocery Store,15.35,1.3901571528259409,FOOD,35.219,36.619
0.05272914,16,1975.0,4.556978828736,Regular,Small,Tier 1,Supermarket Type1,8.975,0.9117718185471023,FOOD,86.4224,1022.6688
0.024630755,26,1995.0,4.390890210793,Low Fat,High,Tier 3,Supermarket Type1,13.15,0.9978380756710138,Non-Consumable,178.2686,2666.529
0.014274292,16,1959.0,0.7945270767288,Low Fat,Small,Tier 1,Supermarket Type1,19.5,0.9133975032504605,Non-Consumable,55.6614,718.3982
0.059313603,9,1995.0,14.1240398516544,Low Fat,Small,Tier 2,Supermarket Type1,15.1,1.0008891358270018,Non-Consumable,238.1248,4266.4464
0.048518008,9,1977.0,6.451080490500801,Regular,Small,Tier 2,Supermarket Type1,5.465,0.9994469815505183,FOOD,132.9626,2360.9268
0.073349552,26,1968.0,2.5101390287232,Low Fat,High,Tier 3,Supermarket Type1,17.75,0.9021641215959709,FOOD,34.2216,934.7832
0.055648052,28,1953.0,5.5815886524832,Low Fat,Medium,Tier 3,Supermarket Type3,17.35,0.9943207200927966,FOOD,100.3016,2833.6448
0.077129323,26,2001.0,7.1510143302158005,Low Fat,High,Tier 3,Supermarket Type1,6.96,0.9973830545011001,Drinks,92.7146,1733.0774
0.087824967,4,1966.0,17.2206668343798,Low Fat,Medium,Tier 3,Supermarket Type2,17.85,1.0024590732660459,FOOD,196.0794,1755.7146
0.130031207,4,2003.0,18.527340491946603,Regular,Medium,Tier 3,Supermarket Type2,5.095,1.00377369242495,FOOD,142.4838,561.9352
0.045334098,26,1988.0,3.9480649934436003,Low Fat,High,Tier 3,Supermarket Type1,5.73,0.8068720225941952,Drinks,87.0882,1803.6522
0.096333029,26,1959.0,5.573713458305201,Low Fat,High,Tier 3,Supermarket Type1,7.5,0.9978533000197056,Non-Consumable,57.8588,1145.176
0.073858923,26,1987.0,16.149120567888602,Regular,High,Tier 3,Supermarket Type1,7.855,0.8422898410871488,FOOD,218.6482,3723.8194
0.175047104,9,2012.0,25.7162050580608,Low Fat,Small,Tier 2,Supermarket Type1,5.655,0.9515527920790721,Drinks,146.9102,1895.5326
0.132952286,15,1996.0,5.0057333392715995,Low Fat,Small,Tier 3,Grocery Store,12.15,1.4746951935643975,Non-Consumable,37.6506,37.9506
0.086145867,15,1967.0,22.256818489854002,Low Fat,Small,Tier 3,Grocery Store,9.6,1.3645451253147594,FOOD,258.362,259.662
0.0520115,26,1972.0,9.9021886229,Low Fat,High,Tier 3,Supermarket Type1,18.85,0.9990345841401975,Non-Consumable,190.3846,3630.6074
0.059790095,9,1993.0,7.621311871441,Regular,Small,Tier 2,Supermarket Type1,20.2,0.8307595931371432,FOOD,127.4678,3560.6984
0.071440118,15,1998.0,13.02317631081,Regular,Small,Tier 3,Grocery Store,12.15,1.3014917727255308,FOOD,182.295,549.285
0.03395415,14,1988.0,1.9170988448100001,Low Fat,Medium,Tier 1,Supermarket Type1,19.6,0.9131893871185693,Drinks,56.4614,773.6596
0.099271209,16,1973.0,8.7939996119904,Regular,Small,Tier 1,Supermarket Type1,16.0,0.9987635524209953,FOOD,88.5856,878.856
0.020769677,28,1998.0,2.4420612362414,Low Fat,Medium,Tier 3,Supermarket Type3,13.1,0.9945666145291874,FOOD,117.5782,2741.0986
0.06316338,9,2000.0,8.354152863588,Low Fat,Small,Tier 2,Supermarket Type1,6.425,0.879727455073939,FOOD,132.2626,2098.6016
0.059846975,16,2008.0,15.711183479135,Low Fat,Small,Tier 1,Supermarket Type1,6.825,0.8084957733764069,Non-Consumable,262.5226,9779.9362
0.014342659,28,1975.0,1.4883004335166,Regular,Small,Tier 1,Grocery Store,16.75,1.4849082311909447,FOOD,103.7674,203.7348
0.057667173,15,2012.0,9.926954028000601,Low Fat,Small,Tier 3,Grocery Store,7.97,1.4750271971311726,Drinks,172.1422,517.3266
0.037155206,26,2000.0,6.1845806422356,Low Fat,High,Tier 3,Supermarket Type1,17.25,0.9983958255521769,Drinks,166.4526,3782.4098
0.080417724,14,1983.0,3.9301589237831998,Low Fat,Medium,Tier 1,Supermarket Type1,9.1,0.8081658347218249,Non-Consumable,48.8718,425.4462
0.041227831,16,1971.0,5.352650526561,Low Fat,Small,Tier 1,Supermarket Type1,19.2,0.9986420490751932,Non-Consumable,129.831,1947.465
0.102226474,28,1999.0,9.334503793887999,Regular,Medium,Tier 3,Supermarket Type3,20.25,0.8945416533541071,FOOD,91.312,3075.996
0.178210285,28,1986.0,17.068125687932,Regular,Medium,Tier 3,Supermarket Type3,6.175,0.9949620058529254,FOOD,95.7752,3930.8832
0.06904249,15,1999.0,2.8614936150459997,Regular,Small,Tier 3,Grocery Store,14.5,1.3904917558792853,FOOD,41.4454,41.9454
0.052791124,28,1964.0,5.2019528931616,Regular,Small,Tier 1,Grocery Store,8.3,1.4134513048436068,FOOD,98.5384,591.2304
0.067607749,14,1990.0,12.711879397975999,Regular,Medium,Tier 1,Supermarket Type1,17.75,0.9134001933449666,FOOD,188.024,2796.36
0.017887474,6,1961.0,2.8737622203972,Low Fat,Small,Tier 2,Supermarket Type1,7.145,1.003023750212647,FOOD,160.6578,1765.0358
0.184440421,6,1957.0,18.38317676107,Low Fat,Small,Tier 2,Supermarket Type1,8.985,0.9599599235255339,FOOD,99.67,3295.71
0.091074449,6,1959.0,17.924453382139,Low Fat,Small,Tier 2,Supermarket Type1,16.35,0.845854395740219,Non-Consumable,196.811,3338.987
0.19399617185714285,16,2012.0,28.616414109881514,Low Fat,Small,Tier 1,Supermarket Type1,5.655,1.0545595714814897,Drinks,147.5102,1166.4816
0.041951439,14,2001.0,1.3630022531100001,Low Fat,Medium,Tier 1,Supermarket Type1,9.5,1.0004900717091183,Drinks,32.49,865.54
0.074087369,26,1955.0,19.629952210659198,Regular,High,Tier 3,Supermarket Type1,5.78,0.9106488463937348,FOOD,264.9568,6855.0768
0.0785744454,26,1969.0,20.23799559967284,Regular,High,Tier 3,Supermarket Type1,8.05,0.9999999999999998,FOOD,257.5646,5153.292
0.108679906,4,1963.0,10.397971742531201,Regular,Medium,Tier 3,Supermarket Type2,6.75,1.0040258236921629,FOOD,95.6752,1246.3776
0.136500981,6,1990.0,23.6613803486982,Low Fat,Small,Tier 2,Supermarket Type1,16.6,0.9035387680896655,Drinks,173.3422,4138.6128
0.081361288,11,1982.0,11.5464197310352,Low Fat,Small,Tier 2,Supermarket Type1,6.095,0.9990911956736992,Non-Consumable,141.9154,2694.4926
0.20592475400000002,15,1992.0,40.610626661094,Low Fat,Small,Tier 3,Grocery Store,15.1,1.0669178634314225,FOOD,197.211,196.411
0.018591464,14,1991.0,2.0999876612415997,Regular,Medium,Tier 1,Supermarket Type1,19.35,0.9126062527013398,FOOD,112.9544,1342.2528
0.066952965,4,2007.0,12.858169631727,Low Fat,Medium,Tier 3,Supermarket Type2,11.3,0.9173009133677574,Non-Consumable,192.0478,3099.9648
0.029107004,6,1968.0,7.0008806374888,Low Fat,Small,Tier 2,Supermarket Type1,10.8,1.0025687714078875,FOOD,240.5222,4541.4218
0.0959092295,14,1953.0,18.6458092163245,Regular,Medium,Tier 1,Supermarket Type1,19.7,0.9999999999999999,FOOD,194.411,5106.686
0.065872936,28,2005.0,7.456065403729601,Low Fat,Small,Tier 1,Grocery Store,18.7,1.5540456019510887,FOOD,113.1886,111.1886
0.117149075,4,1966.0,19.226623338075,Regular,Medium,Tier 3,Supermarket Type2,10.5,1.003259881289928,FOOD,164.121,1794.331
0.031994534,14,1976.0,3.6585493672727996,Low Fat,Medium,Tier 1,Supermarket Type1,7.655,0.8993290702225216,FOOD,114.3492,1853.5872
0.08276363,4,2001.0,12.125500798588,Low Fat,Medium,Tier 3,Supermarket Type2,8.235,1.003056590800501,FOOD,146.5076,1625.8836
0.083004078,16,1989.0,9.916962021496799,Low Fat,Small,Tier 1,Supermarket Type1,20.6,0.9117718196516131,FOOD,119.4756,1090.5804
0.021490911,14,1993.0,2.6242508440278005,Regular,Medium,Tier 1,Supermarket Type1,19.35,0.9041346893588784,FOOD,122.1098,2892.2352
0.058835928,15,1969.0,10.0165107951744,Regular,Small,Tier 3,Grocery Store,9.5,1.5029132582267462,FOOD,170.2448,170.4448
0.07871639,15,1974.0,14.449243521511999,Regular,Small,Tier 3,Grocery Store,5.305,1.232931342787791,FOOD,183.5608,551.2824
0.013869809,11,1976.0,0.657512165454,Low Fat,Small,Tier 2,Supermarket Type1,9.8,0.9125611423915199,Drinks,47.406,978.726
0.022274264,9,1978.0,2.2652703745359997,Regular,Small,Tier 2,Supermarket Type1,9.6,0.9986913087311728,FOOD,101.699,2992.771
0.153618566,16,1963.0,12.2431846442076,Low Fat,Small,Tier 1,Supermarket Type1,13.0,0.9973445223734304,FOOD,79.6986,1480.0734
0.049267759,4,2003.0,5.5681238795584,Low Fat,Medium,Tier 3,Supermarket Type2,17.6,1.0026581247877242,FOOD,113.0176,2862.94
0.12826315,6,1972.0,10.700019804559998,Low Fat,Small,Tier 2,Supermarket Type1,14.3,1.0053513474207445,FOOD,83.4224,681.7792
0.02494708,11,1989.0,4.299434650776,Regular,Small,Tier 2,Supermarket Type1,10.3,1.001728756558126,FOOD,172.3422,5690.5926
0.157154813,15,2006.0,9.7780781719722,Regular,Small,Tier 3,Grocery Store,15.1,1.134463322533238,FOOD,62.2194,185.7582
0.022832115,6,2010.0,4.034498650422,Low Fat,Small,Tier 2,Supermarket Type1,6.03,0.8926499723179033,Drinks,176.7028,1416.8224
0.070900282,16,1957.0,13.656542897768398,Low Fat,Small,Tier 1,Supermarket Type1,7.68,0.8981717021299507,FOOD,192.6162,5580.0698
0.028180789,11,1993.0,1.3209575759016001,Regular,Small,Tier 2,Supermarket Type1,20.0,0.9994048707076187,FOOD,46.8744,905.488
0.136497913,16,1963.0,13.146032102282199,Low Fat,Small,Tier 1,Supermarket Type1,15.85,0.8999866211378125,FOOD,96.3094,2856.282
0.162462044,15,2008.0,19.1135295069648,Low Fat,Small,Tier 3,Grocery Store,15.2,1.4198902024676907,Non-Consumable,117.6492,347.5476
0.023820083285714284,16,1990.0,3.9236060066896,Low Fat,Small,Tier 1,Supermarket Type1,12.15,1.0,FOOD,164.7184,3962.8416
0.118080437,9,1968.0,26.2857443840456,Low Fat,Small,Tier 2,Supermarket Type1,19.35,1.0005622337343791,FOOD,222.6088,6040.1376
0.017466284,28,1962.0,0.7942233727911999,Regular,Medium,Tier 3,Supermarket Type3,16.0,0.8527610387208537,FOOD,45.4718,1323.6104
0.031073804,28,1992.0,4.8960009877615995,Low Fat,Medium,Tier 3,Supermarket Type3,10.395,0.827093782610908,FOOD,157.5604,5704.5744
0.113302223,6,2002.0,14.1785042235524,Regular,Small,Tier 2,Supermarket Type1,8.85,1.0043778327843031,Drinks,125.1388,1114.5492
0.025968706,16,1970.0,1.2864273703456,Low Fat,Small,Tier 1,Supermarket Type1,19.85,0.999356068856845,Non-Consumable,49.5376,1006.6896
0.045400017,11,2010.0,1.7621471798346,Low Fat,Small,Tier 2,Supermarket Type1,19.1,0.923997854422834,Drinks,38.8138,690.4346
0.126958147,6,1983.0,15.9759307775214,Low Fat,Small,Tier 2,Supermarket Type1,17.0,0.9026233638668525,Non-Consumable,125.8362,2516.724
0.105307659,16,2001.0,10.7482051543032,Regular,Small,Tier 1,Supermarket Type1,11.15,0.9990794413434934,FOOD,102.0648,1038.648
0.038500421,16,1994.0,4.264191128697,Regular,Small,Tier 1,Supermarket Type1,12.35,0.9111895781202886,FOOD,110.757,1208.427
0.02137305,11,1968.0,2.2084900803300003,Low Fat,Small,Tier 2,Supermarket Type1,20.85,0.8896773278489707,FOOD,103.3306,522.653
0.0814281194,28,1958.0,20.829215228776718,Low Fat,Medium,Tier 3,Supermarket Type3,16.75,1.0,FOOD,255.7988,9251.9568
0.0218616944,15,1973.0,5.755987380270399,Low Fat,Small,Tier 3,Grocery Store,7.035,1.0,FOOD,263.291,525.982
0.09297084,4,2002.0,11.343353594232,Low Fat,Medium,Tier 3,Supermarket Type2,4.785,1.0030881770899331,FOOD,122.0098,2048.6666
0.088839949,28,1980.0,22.5890850803728,Low Fat,Medium,Tier 3,Supermarket Type3,18.7,0.8652260186796094,FOOD,254.2672,10993.6896
0.209600084,15,1964.0,8.456944189231999,Regular,Small,Tier 3,Grocery Store,17.25,1.473609755668387,FOOD,40.348,39.948
0.033505804,11,1998.0,5.1408424158456,Regular,Small,Tier 2,Supermarket Type1,9.3,0.9044648819813196,FOOD,153.4314,2482.1024
0.072986772,11,1975.0,5.758554129319201,Low Fat,Small,Tier 2,Supermarket Type1,17.25,1.000333420845021,FOOD,78.8986,1635.8706
0.024961677,6,1989.0,3.8241239240646006,Low Fat,Small,Tier 2,Supermarket Type1,17.85,1.0007875660980088,Drinks,153.1998,3383.5956
0.092433518,28,1996.0,9.3974754479132,Low Fat,Medium,Tier 3,Supermarket Type3,5.32,0.9937858494291333,Non-Consumable,101.6674,1426.1436
0.026081567,9,1991.0,5.674957755695,Low Fat,Small,Tier 2,Supermarket Type1,9.8,0.8809116376985966,FOOD,217.585,4327.7
0.09079168,26,1978.0,11.542673128448,Low Fat,High,Tier 3,Supermarket Type1,18.85,0.9132468843900817,Drinks,127.1336,3579.3408
0.113917889,9,1984.0,18.0286906802956,Low Fat,Small,Tier 2,Supermarket Type1,9.695,0.9115230601947106,Non-Consumable,158.2604,2693.8268
0.045928229,14,1960.0,6.343515133022,Low Fat,Medium,Tier 1,Supermarket Type1,10.0,0.8990538351214193,FOOD,138.118,1957.452
0.135620265,26,1990.0,23.454466993683,Low Fat,High,Tier 3,Supermarket Type1,16.6,0.8977090587070139,Drinks,172.9422,2931.5174
0.077709902,9,2004.0,20.180966251772396,Low Fat,Small,Tier 2,Supermarket Type1,18.25,0.9118098609619372,FOOD,259.6962,5438.9202
0.134975628,15,1983.0,23.024007648612,Low Fat,Small,Tier 3,Grocery Store,5.82,1.542299301920562,Non-Consumable,170.579,509.337
0.037955094,16,2009.0,2.3589470471940004,Low Fat,Small,Tier 1,Supermarket Type1,9.31,0.8979076095772223,FOOD,62.151,1201.769
0.076125668,11,2003.0,16.2925524915624,Low Fat,Small,Tier 2,Supermarket Type1,18.25,1.0024853728494634,FOOD,214.0218,2564.6616
0.067039526,14,1992.0,11.955627948262,Low Fat,Medium,Tier 1,Supermarket Type1,19.7,0.9134531796479277,FOOD,178.337,1411.496
0.014021626,11,1964.0,1.7830628746152,Low Fat,Small,Tier 2,Supermarket Type1,6.865,0.9991382897149359,Drinks,127.1652,1291.652
0.023358738,14,1998.0,4.3087714984704,Regular,Medium,Tier 1,Supermarket Type1,11.35,1.0011183473248895,FOOD,184.4608,4042.7376
0.029933275,9,1979.0,5.06116603024,Low Fat,Small,Tier 2,Supermarket Type1,17.7,0.9113228682993,FOOD,169.0816,5201.2296
0.111777297,28,1983.0,13.9279653817662,Low Fat,Medium,Tier 3,Supermarket Type3,20.2,0.8847444498548059,Non-Consumable,124.6046,2863.6058
0.032448523,16,1953.0,5.771488991918001,Low Fat,Small,Tier 1,Supermarket Type1,20.85,0.999237488582634,FOOD,177.866,1078.596
0.047266211,16,1956.0,4.5851438772348,Regular,Small,Tier 1,Supermarket Type1,17.25,0.880485929941985,FOOD,97.0068,1846.9292
0.01404119,14,1973.0,0.53944847861,Low Fat,Medium,Tier 1,Supermarket Type1,15.35,0.8318333659067627,FOOD,38.419,476.047
0.04917754,26,2005.0,7.4653964597,Low Fat,High,Tier 3,Supermarket Type1,13.65,0.9986060443623788,FOOD,151.805,2696.49
0.020280476,15,1984.0,0.9958403252183999,Low Fat,Small,Tier 3,Grocery Store,15.2,1.2324646854056558,Non-Consumable,49.1034,194.4136
0.031962866,11,1986.0,5.6904896705904005,Low Fat,Small,Tier 2,Supermarket Type1,6.38,1.0019424970053978,FOOD,178.0344,535.3032
0.054376275,28,1984.0,3.061003648575,Low Fat,Medium,Tier 3,Supermarket Type3,7.565,0.9948913322145712,Non-Consumable,56.293,2546.685
0.063850971,15,2011.0,6.210949961694601,Regular,Small,Tier 3,Grocery Store,6.905,1.431622791897661,FOOD,97.2726,195.7452
0.060154968,28,1973.0,6.6263344070592,Regular,Small,Tier 1,Grocery Store,4.555,1.5221246804048867,FOOD,110.1544,111.8544
0.134441765,28,2002.0,24.736263002586,Regular,Medium,Tier 3,Supermarket Type3,17.7,0.8104425361272176,FOOD,183.9924,6478.234
0.03067808,26,1978.0,1.37367238816,Low Fat,High,Tier 3,Supermarket Type1,15.7,0.9986060576919128,Drinks,44.777,605.878
0.103758647,9,1957.0,18.3658408156938,Regular,Small,Tier 2,Supermarket Type1,15.2,0.8973132261750719,FOOD,177.0054,2976.7918
0.136701678,28,1974.0,24.901687025822397,Regular,Medium,Tier 3,Supermarket Type3,6.985000000000001,0.9948288938836347,FOOD,182.1608,5880.3456
0.2262488690400001,28,1981.0,50.244715339569915,Low Fat,Small,Tier 1,Grocery Store,19.85,1.2348457438584572,FOOD,222.0772,889.5088
0.074806196,28,1963.0,8.4469361174496,Regular,Medium,Tier 3,Supermarket Type3,5.75,0.9944485228818383,FOOD,112.9176,3435.528
0.013926425,9,1989.0,1.2958009258349998,Low Fat,Small,Tier 2,Supermarket Type1,8.355,0.8697233630930021,FOOD,93.0462,1110.5544
0.006754117,26,1970.0,0.825170736241,Low Fat,High,Tier 3,Supermarket Type1,12.15,0.7781019185720885,Non-Consumable,122.173,2586.633
0.0385407122,4,1979.0,9.201841698308082,Low Fat,Medium,Tier 3,Supermarket Type2,13.35,1.0,FOOD,238.7564,1906.8512
0.052209303,16,1972.0,6.389009036019,Low Fat,Small,Tier 1,Supermarket Type1,17.0,0.7778581441167765,Non-Consumable,122.373,2586.633
0.041538713,14,1997.0,3.8705938928252,Regular,Medium,Tier 1,Supermarket Type1,17.35,1.0025873903930638,FOOD,93.1804,1378.206
0.13064231,28,1967.0,11.54655928473,Low Fat,Small,Tier 1,Grocery Store,15.35,1.4007528906511615,FOOD,88.383,89.883
0.055382616,26,2006.0,6.371869659508801,Low Fat,High,Tier 3,Supermarket Type1,9.1,0.9988069797944562,Non-Consumable,115.0518,683.1108
0.12151296325000001,16,1969.0,6.577472398129851,Low Fat,Small,Tier 1,Supermarket Type1,6.13,1.0,FOOD,54.1298,1348.245
0.041970938,28,1993.0,2.3263315747136,Low Fat,Small,Tier 1,Grocery Store,10.65,1.519159866107854,FOOD,55.4272,111.8544
0.005583951,26,1990.0,1.2670331023962,Regular,High,Tier 3,Supermarket Type1,19.2,0.8680978965573304,FOOD,226.9062,4514.124
0.075757177,4,1954.0,17.716694624703198,Low Fat,Medium,Tier 3,Supermarket Type2,8.895,0.8841020961427396,Drinks,233.8616,937.4464
0.012467648,14,1982.0,2.3462517677055996,Low Fat,Medium,Tier 1,Supermarket Type1,19.75,0.9994757173773556,FOOD,188.1872,2458.1336
0.137368051,4,1998.0,36.3141783845968,Low Fat,Medium,Tier 3,Supermarket Type2,10.895,0.9170818633371487,FOOD,264.3568,4745.8224
0.092933158,28,1957.0,8.4582742021068,Low Fat,Medium,Tier 3,Supermarket Type3,7.325,0.8941417506726533,FOOD,91.0146,3466.1548
0.117593973,6,1996.0,18.163917851499,Low Fat,Small,Tier 2,Supermarket Type1,10.3,0.8210313906022862,Non-Consumable,154.463,2503.408
0.026018497,6,1969.0,3.8570288285746006,Regular,Small,Tier 2,Supermarket Type1,19.1,0.9028996499719928,FOOD,148.2418,3089.9778
0.034410585,14,1973.0,3.831770046324,Regular,Medium,Tier 1,Supermarket Type1,4.555,0.8707044893726846,FOOD,111.3544,1342.2528
0.02426524,28,1996.0,2.767431209808,Low Fat,Medium,Tier 3,Supermarket Type3,9.8,0.994180818608816,Non-Consumable,114.0492,3938.8728
0.176175402,6,1960.0,32.426985432441604,Low Fat,Small,Tier 2,Supermarket Type1,16.2,1.004020712659257,Non-Consumable,184.0608,2021.3688
0.088257771,15,1975.0,7.4244555151704,Regular,Small,Tier 3,Grocery Store,8.975,1.5261191129911034,FOOD,84.1224,170.4448
0.020750867,14,2012.0,2.6726992190798,Regular,Medium,Tier 1,Supermarket Type1,21.1,1.0009914176603958,FOOD,128.7994,1927.491
0.111527348,11,1970.0,12.3004850437376,Low Fat,Small,Tier 2,Supermarket Type1,17.75,0.9045399003386307,Non-Consumable,110.2912,873.5296
0.114318263,4,1966.0,16.2656368690394,Regular,Medium,Tier 3,Supermarket Type2,12.8,0.8185612436690948,FOOD,142.2838,421.4514
0.038363204,6,2011.0,3.7662154810104,Regular,Small,Tier 2,Supermarket Type1,6.905,0.8601535161715786,FOOD,98.1726,587.2356
0.2262488690400001,15,2009.0,32.10104928509757,Regular,Small,Tier 3,Grocery Store,10.195,1.4092278971118313,FOOD,141.8838,280.9676
0.053930934,14,1982.0,4.7127870261504,Regular,Medium,Tier 1,Supermarket Type1,5.785,0.8826217115406926,FOOD,87.3856,878.856
0.018942606,28,1956.0,4.4709247926288,Low Fat,Medium,Tier 3,Supermarket Type3,15.2,0.8945044630804684,FOOD,236.0248,6636.6944
0.028339599,26,1963.0,4.6048844377505995,Low Fat,High,Tier 3,Supermarket Type1,7.96,0.9981522651051034,FOOD,162.4894,1779.6834
0.030151351,16,1964.0,2.9770961555784,Regular,Small,Tier 1,Supermarket Type1,8.3,0.8072846945586456,FOOD,98.7384,492.692
0.107274301,11,1957.0,15.6168425555586,Regular,Small,Tier 2,Supermarket Type1,5.46,0.9156955327896072,FOOD,145.5786,3900.9222
0.102670882,14,2011.0,23.474177640246403,Low Fat,Medium,Tier 1,Supermarket Type1,13.35,0.9035704177315531,FOOD,228.6352,3435.528
0.032177405,16,1987.0,5.9664631447200005,Regular,Small,Tier 1,Supermarket Type1,5.46,0.9015977551823786,FOOD,185.424,5219.872
0.039734882,28,1989.0,6.5875189351576,Regular,Medium,Tier 3,Supermarket Type3,19.35,0.8267376227198665,Drinks,165.7868,4913.604
0.083536989,26,1960.0,15.0643755929502,Regular,High,Tier 3,Supermarket Type1,20.75,0.9990345825642329,FOOD,180.3318,4149.9314
0.026225693,14,1983.0,3.1211144787914002,Low Fat,Medium,Tier 1,Supermarket Type1,6.59,0.9007443197163892,Non-Consumable,119.0098,2530.7058
